"Orthogroup"	"recipient_protein"	"selected_donor_sister_tiplabels"	"selected_donor_cousin_tiplabels"	"all_sister_tiplabels"	"all_cousin_tiplabels"	"sister_node_support"	"cousin_node_support"
"OG0000012"	"1257118_ACANB15702_t1"	""	""	"10090_RAB2A_MOUSE,10090_RAB2B_MOUSE,10116_A6KEG9_RAT,10116_RAB2A_RAT,105231_A0A1Y1I8A7_KLENI,1085956_EVM0014321.1,108607_MBAL_006977RA-p1,108607_MBAL_008147RA-p1,110365_A0A023B838_GRENI,1169540_A0A0G4G2K5_VITBC,1220926_S2JM56_MUCC1,1220926_S2K1W3_MUCC1,126793_A5K0B2_PLAVS,13333_U5D0I8_AMBTC,13333_W1PRQ3_AMBTC,133385_A0A2T9Y9A2_9FUNG,133409_A0A8J4Q0K7_9MYCE,133409_A0A8J4V5F7_9MYCE,13397_XP_041038519.1,13397_XP_041046307.1,13616_A0A5F8G7X3_MONDO,13616_F7DGJ9_MONDO,13616_F7EI30_MONDO,13818_A0A9D4UU88_ADICA,13818_A0A9D4Z810_ADICA,1410327_XP_012749774.1,1410327_XP_012754990.1,1410381_A0A8J2EGN9_9DINO,1460289_A0A0M0K455_9EUKA,1480154_A0A176WNV4_MARPO,1764295_A0A5B8MXK9_9CHLO,1890364_A0A2P6N9U3_9EUKA,1890364_A0A2P6NQD3_9EUKA,1890364_A0A2P6NZT3_9EUKA,1961234_KAL3621876.1,1961234_KAL3625757.1,1961234_KAL3638326.1,1961234_KAL3640082.1,1961234_KAL3652484.1,201153_A0A8J6E2W5_9EUKA,2081491_A0A8J5X0Z5_DIALT,2202890_A0A8J1ZAX9_9DINO,223100_maker-HiC_scaffold_14-pred_gff_AUGUSTUS-gene-797.1-mRNA-1,223100_maker-HiC_scaffold_4-pred_gff_AUGUSTUS-gene-2227.2-mRNA-1,223100_maker-HiC_scaffold_6-pred_gff_AUGUSTUS-gene-487.0-mRNA-1,227904_GWHPDOMV004339,227904_GWHPDOMV007534,227904_GWHPDOMV008858,2315210_A0A2R5GRM2_9STRA,252671_A0A7M5V5X7_9CNID,2600580_A0A653HNW3_9APIC,261658_F4PML6_CACFS,261658_F4Q1R3_CACFS,2652724_A0A913Y6C3_EXADI,266149_A0A0V0QK17_PSEPJ,267555_A0A328DHC0_9ASTE,267555_A0A328E598_9ASTE,27687_A0A8C4RWB5_ERPCA,2790670_A0A9P3NSM6_9VIRI,2820187_XP_063678382.1,2820187_XP_063691952.1,283909_R7V8D6_CAPTE,2843483_GWHPDONJ009112,2874248_GWHPDONK004725,287889_A0A369RRK9_9METZ,2880_D7FSF1_ECTSI,2903_R1DKC2_EMIHU,2903_R1DQH3_EMIHU,2951_A0A1Q9CX31_SYMMI,2951_A0A1Q9F0Q8_SYMMI,29760_D7TDB5_VITVI,29760_D7TGE4_VITVI,29760_D7TWF7_VITVI,29760_D7U704_VITVI,29760_F6GZB0_VITVI,3055_Cre09.g390763_4532.1.p,3077_A0A9D4TUV4_CHLVU,3088_A0A383W3D4_TETOB,310047_KAH7646948.1,312017_I7MMG8_TETTS,3141643_col16_17_NODE_10140_length_1079_cov_14.120278_g8558_i0.p1_ORF_type_complete_len_217,317549_A0A6S7JAA4_PARCT,3225_A0A8T0GAB2_CERPU,3225_A0A8T0I0D4_CERPU,32595_Bdiv_021640-t42_1-p1,330153_A0A7J6LK13_PERCH,337451_A0A3S3NMH1_9MAGN,337451_A0A443P240_9MAGN,34506_A0A090LE80_STRRB,35128_B8C8T6_THAPS,353152_A3FQD8_CRYPI,3562_A0A9R0JHQ4_SPIOL,3562_A0A9R0JJI4_SPIOL,361077_A0A151ZBW5_TIELA,361077_A0A152A581_TIELA,36329_PF3D7_1231100.1-p1,36330_A0A1C3L5K7_9APIC,3702_AT4G17160.1,3702_AT4G17170.1,3702_AT4G35860.1,37360_A0A0G4IZI2_PLABS,374723_A0A830B1F2_9LAMI,374723_A0A830B6N4_9LAMI,374723_A0A830B6Y3_9LAMI,374723_A0A830BDG3_9LAMI,374723_A0A830BF33_9LAMI,374723_A0A830BUQ0_9LAMI,374723_A0A830C130_9LAMI,374723_A0A830C4V2_9LAMI,374723_A0A830CJS2_9LAMI,374723_A0A830CZL6_9LAMI,374723_A0A830D6W4_9LAMI,374723_A0A830D6Z5_9LAMI,374723_A0A830DBC8_9LAMI,374723_A0A830DF01_9LAMI,374723_A0A830DGR3_9LAMI,3972_VaGs24914,3972_VaGs30456,397392_XP_057947885.1,397392_XP_057960334.1,4081_A0A3Q7FZW8_SOLLC,4081_A0A3Q7IA56_SOLLC,4081_A0A3Q7IAW2_SOLLC,4081_A0A3Q7J3Y7_SOLLC,41045_A0A8K1FJU5_PYTOL,4170_A0A5A7P8E7_STRAF,4170_A0A5A7PA21_STRAF,4170_A0A5A7PKL5_STRAF,4170_A0A5A7R6B4_STRAF,41880_A0A830HTH3_9CHLO,432359_B9PK50_TOXGV,441375_B6AHW8_CRYMR,44689_RAB2A_DICDI,44689_RAB2B_DICDI,45351_A7SHU3_NEMVE,4558_C5XWD1_SORBI,4558_C5YAB0_SORBI,461836_A0A0L0DXA0_THETB,46433_X6LLP1_RETFI,46433_X6NXG6_RETFI,46433_X6P4K0_RETFI,46731_A0A3M6UCJ4_POCDA,4787_A0A833TMI3_PHYIN,478820_A0A196SD21_BLAHN,483367_KAJ1633527.1,50429_A0A2B4SQJ0_STYPI,508771_TGME49_312050-t26_1-p1,51298_A0A7J7TJE6_MYOMY,51298_A0A7J8AQP7_MYOMY,51637_A0AA88GFN6_NAELO,574566_I0Z7W8_COCSC,5762_D2VS55_NAEGR,5763_A0A6A5CED4_NAEFO,5786_F0ZYK2_DICPU,5786_F1A541_DICPU,5801_XP_013253196.1,5851_A0A384L487_PLAKH,5865_Q7YZQ7_BABBO,5875_Q4N7E3_THEPA,5888_Q3SDD4_PARTE,5888_Q3SDL7_PARTE,5949_A0A078AR09_STYLE,595528_A0A0D2VZB7_CAPO3,6087_XP_065676340.1,6105_A0A6P8ID22_ACTTE,6183_G4VQ12_SCHMA,6183_G4VRU0_SCHMA,6239_A0A2C9C2Y0_CAEEL,667725_A0A0L0FYR9_9EUKA,670386_D3B2P9_HETP5,670386_D3BGU2_HETP5,68872_A0A9N7MXM0_STRHE,68872_A0A9N7MZS9_STRHE,68872_A0A9N7N477_STRHE,68872_A0A9N7N7T1_STRHE,68872_A0A9N7R1M6_STRHE,69068_GWHPBHPT013589,69068_GWHPBHPT017355,69068_GWHPBHPT034026,69068_GWHPBHPT034028,69068_GWHPBHPT034029,691883_A0A058ZA67_FONAL,69332_A0A388JMW7_CHABU,69463_KAF0989486.1,70448_Q015T6_OSTTA,707206_Htart_000497800.1-p1,707206_Htart_000506600.1-p1,7227_RAB2_DROME,747089_U9SW40_RHIID,7668_A0A7M7TG81_STRPU,7719_H2Y1B2_CIOIN,7739_C3XU13_BRAFL,7753_XP_061421581.1,7753_XP_061428187.1,78542_GWHPBHPV013680,78542_GWHPBHPV013681,78542_GWHPBHPV025138,78542_GWHPBHPV030576,78542_GWHPBHPV038952,78542_GWHPBHPV046630,78542_GWHPBHPV046632,78542_GWHPBHPV048437,7888_XP_043914189.1,7897_H3AX47_LATCH,7897_H3B3C5_LATCH,79012_KAK5574933.1,79012_KAK5582403.1,7918_W5MCP7_LEPOC,7955_Q803J3_DANRE,797122_A0A9K3CWC6_9EUKA,81824_A9VAA2_MONBE,8364_F7A3D5_XENTR,8364_Q6GL73_XENTR,88036_D8R4N2_SELML,88456_A0A1D3CVV8_9EIME,9031_RAB2A_CHICK,905079_L1K3C5_GUITC,9258_A0A6I8PI72_ORNAN,9258_F6QZD8_ORNAN,946362_F2U840_SALR5,947097_KAH0473490.1,947097_KAH0473491.1,9606_RAB2A_HUMAN,9606_RAB2B_HUMAN,988480_A0A075AT95_ROZAC,99112_GWHPBHPU027274,99112_GWHPBHPU029323,99112_GWHPBHPU032378"	"130081_M2WUX3_GALSU,35688_A0A5J4Z8C3_PORPP,448386_A0A2V3J5L8_9FLOR"	"60"	"19"
"OG0000012"	"1257118_ACANB10082_t1"	""	""	"108607_MBAL_000892RA-p1,108607_MBAL_003713RA-p1,1169540_A0A0G4F5X3_VITBC,133409_A0A8J4V0N9_9MYCE,1410327_XP_012748674.1,1410381_A0A8J1Z2C4_9DINO,1410381_A0A8J2AYW4_9DINO,1890364_A0A2P6NRM7_9EUKA,2202890_A0A8J1W6Z2_9DINO,2202890_A0A8J1YT11_9DINO,261658_F4PHM1_CACFS,2951_A0A1Q9EWN6_SYMMI,310047_KAH7649656.1,330153_A0A7J6MAJ6_PERCH,353152_A3FPY2_CRYPI,361077_A0A152A9V8_TIELA,432359_B9PLD0_TOXGV,441375_B6AAT6_CRYMR,44689_RAB4_DICDI,508771_TGME49_257340-t26_1-p1,5786_F0Z9F0_DICPU,5786_F0ZZK3_DICPU,5949_A0A078B3C0_STYLE,670386_D3B472_HETP5,79012_KAK5581374.1,88456_A0A1D3D3H4_9EIME"	"10090_RAB4A_MOUSE,10090_RAB4B_MOUSE,10116_RAB4A_RAT,10116_RAB4B_RAT,1220926_S2J0L9_MUCC1,13397_XP_041035079.1,13616_A0A5F8H5J1_MONDO,13616_F7GI49_MONDO,1408657_A0A0W4ZV54_PNEJ7,157538_A0A0M9G8D3_LEPPY,185431_Tb927.11.13750,2049346_KAK2964728.1,2049356_KAH7829776.1,214684_Q5KGS1_CRYNJ,223615_W6L7P9_9TRYP,237631_A0A0D1CBJ9_USTMA,2652724_B5KVJ1_EXADI,27687_A0A8C4RCK6_ERPCA,28005_S9UG82_9TRYP,2820187_XP_063692568.1,283909_R7VCQ9_CAPTE,284812_YPT4_SCHPO,287889_A0A369SNP4_9METZ,2983908_Mvickermani_transcript07727.p1,2983909_Mspyraenae_transcript07142.p2,317549_A0A7D9HJ57_PARCT,342808_KAJ4454786.1,353153_Q4CZF2_TRYCC,353153_Q4DF14_TRYCC,367110_Q7SFE2_NEUCR,429131_A0A061ISQ3_TRYRA,429131_A0A061J878_TRYRA,45351_A7RZT6_NEMVE,46731_A0A3M6USV6_POCDA,479712_W6KMA3_9TRYP,50429_A0A2B4RLL7_STYPI,51298_A0A7J7RUZ5_MYOMY,51298_A0A7J7SD19_MYOMY,51637_A0AA88KIZ2_NAELO,5660_A4HK33_LEIBR,5664_LmjF.32.0490_mRNA-p1,5671_A4I7N3_LEIIN,5689_LtaP32.0540,5698_A0A3R7KD28_TRYRA,5702_Tb427_110155200.1-p1,5762_D2VQV4_NAEGR,5763_A0A6A5BGY4_NAEFO,578462_A0A0L0SSD7_ALLM3,595528_A0A0D2WMG4_CAPO3,59799_A0A7G2CBS2_9TRYP,6087_XP_065661089.1,6105_A0A6P8HZA6_ACTTE,6183_A0A146MI69_SCHMA,6183_G4VHJ2_SCHMA,645134_A0A0L0HI58_SPIPD,67003_A0A1X0NWF8_9TRYP,683840_U5GZK3_USTV1,7227_Q7KY04_DROME,75058_A0A0S4J1G8_BODSA,7668_A0A7M7TGW2_STRPU,7719_H2XY76_CIOIN,7739_A0A9J7L8W7_BRAFL,7753_XP_061405909.1,7888_XP_043928474.1,7897_H3BEM0_LATCH,7918_W5NCH5_LEPOC,7918_W5NEI5_LEPOC,7955_RAB4A_DANRE,7955_RAB4B_DANRE,81824_A9UUH9_MONBE,8364_A0A803JGL9_XENTR,8364_Q28EG7_XENTR,83891_A0A3R7NLY3_9TRYP,85056_K2MDA7_TRYCR,9031_A0A8V0Y8H4_CHICK,9258_A0A6I8N167_ORNAN,9258_K7ECG6_ORNAN,946362_F2U1Z7_SALR5,9606_RAB4A_HUMAN,9606_RAB4B_HUMAN"	"56"	"23"
"OG0000012"	"1257118_ACANB03756_t1"	""	""	"133409_A0A8J4Q477_9MYCE,1410327_XP_012752039.1,261658_F4PRD1_CACFS,361077_A0A152A6N2_TIELA,44689_RAB14_DICDI,5786_F0ZNL9_DICPU,670386_D3B3M6_HETP5,79012_KAK5584320.1"	"108607_MBAL_008029RA-p1"	"90"	"54"
"OG0000012"	"1257118_ACANB11393_t1"	""	""	"108607_MBAL_006026RA-p1,797122_A0A9K3GL02_9EUKA,81824_A9V175_MONBE"	"10090_RB27A_MOUSE,10090_RB27B_MOUSE,10116_RB27A_RAT,10116_RB27B_RAT,108607_MBAL_006083RA-p1,1169540_A0A0G4G442_VITBC,13397_XP_041031074.1,13397_XP_041043953.1,13616_A0A5F8HAR9_MONDO,13616_F7D6A3_MONDO,1746091_KAJ3431573.1,252671_A0A7M5V4K5_9CNID,252671_A0A7M5X879_9CNID,261658_F4PGW3_CACFS,261658_F4PIF5_CACFS,261658_F4PPT4_CACFS,261658_F4QEK8_CACFS,261658_F4QEK9_CACFS,261658_F4QEL0_CACFS,2652724_A0A913YGS3_EXADI,27687_A0A8C4RQI4_ERPCA,27687_A0A8C4T9G0_ERPCA,28002_CAK9386609.1,2820187_XP_063674330.1,283909_R7VM57_CAPTE,287889_A0A369SMD9_9METZ,2880_D7FJP9_ECTSI,2880_D8LKI8_ECTSI,2903_R1EPQ1_EMIHU,2951_A0A1Q9EV45_SYMMI,2951_A0A1Q9EXN6_SYMMI,2951_A0A1Q9F593_SYMMI,2951_A0A1Q9F5C0_SYMMI,317549_A0A7D9ICF2_PARCT,34506_A0A090MZ46_STRRB,35128_B8CFX8_THAPS,432359_B9QJI1_TOXGV,44689_RABV_DICDI,45351_A7RER3_NEMVE,45351_A7RER4_NEMVE,45351_A7T6U5_NEMVE,46731_A0A3M6TBW9_POCDA,50429_A0A2B4RZJ5_STYPI,508771_TGME49_243450-t26_1-p1,51298_A0A7J7W0N1_MYOMY,51298_A0A7J8AQ43_MYOMY,5762_D2VTK9_NAEGR,5888_A0BSH3_PARTE,5888_A0DAK8_PARTE,5949_A0A078A116_STYLE,6087_XP_065660656.1,6087_XP_065660849.1,6105_A0A6P8HC22_ACTTE,6183_A0A3Q0KN12_SCHMA,6239_G5EBS5_CAEEL,7227_O76901_DROME,7668_A0A7M7MYJ8_STRPU,7719_F6XND0_CIOIN,7719_H2Y1U8_CIOIN,7739_A0A9J7KVC4_BRAFL,7753_XP_061409875.1,7753_XP_061409878.1,7753_XP_061426589.1,7753_XP_061427090.1,7753_XP_061427339.1,7753_XP_061428401.1,7888_XP_043931004.1,7888_XP_043934880.1,7897_H3AZJ6_LATCH,7897_H3B276_LATCH,7918_W5M6Z0_LEPOC,7918_W5N7H3_LEPOC,7955_A0A8N7TAL1_DANRE,7955_Q4V8U8_DANRE,8364_F6X4D0_XENTR,8364_Q66KA9_XENTR,88456_A0A1D3D6X3_9EIME,9031_A0A8V0ZEG2_CHICK,9258_A0A6I8P1C8_ORNAN,9258_F6PGV0_ORNAN,9606_RB27A_HUMAN,9606_RB27B_HUMAN"	"70"	"18"
"OG0000012"	"1257118_ACANB02136_t1"	""	""	"2903_R1BPG5_EMIHU,81824_A9VBF3_MONBE,Gammaproteobacteria_437022_A0A0Q9YPH6_9COXI"	"2690220_A0A7J7IQ22_9RHOD,280699_M1VG69_CYAM1,595528_A0A0D2UQL8_CAPO3"	"32"	"46"
"OG0000012"	"1257118_ACANB06679_t1"	""	""	"2081491_A0A8J6C9X9_DIALT,483367_KAJ1627457.1"	"108607_MBAL_000060RA-p1,2315210_A0A2R5G8X7_9STRA,252671_A0A7M5UP33_9CNID,266149_A0A0V0QNL7_PSEPJ,6087_XP_065657322.1"	"58"	"32"
"OG0000012"	"1257118_ACANB02844_t1"	""	""	"412133_A2E9D3_TRIV3,461836_A0A0L0DE41_THETB"	"75058_A0A0S4ISR1_BODSA"	"57"	"82"
"OG0000012"	"1257118_ACANB08377_t1"	""	""	"370355_A0A0A1UHB4_ENTIV,5660_A4HP46_LEIBR,5702_Tb427_100066600.1-p1,81824_A9VBF4_MONBE,85056_K2MZD4_TRYCR"	"10090_RAB23_MOUSE,10116_D3ZRM5_RAT,105231_A0A1Y1HYD2_KLENI,108607_MBAL_005490RA-p1,108607_MBAL_011815RA-p1,1169540_A0A0G4FHC7_VITBC,13397_XP_041044419.1,135588_KAH0804196.1,13616_F7FC02_MONDO,13818_A0A9D4V354_ADICA,13818_A0A9D4V3Z3_ADICA,1410381_A0A8J1ZMW1_9DINO,1416333_V5D1K6_TRYCR,1480154_A0A176WI81_MARPO,157538_A0A0N0DWH2_LEPPY,1746090_A0A9Q0LV43_ANAIG,1746091_KAJ3448431.1,1764295_A0A5B8N041_9CHLO,185431_Tb927.10.8560,1890364_A0A2P6NHW2_9EUKA,2202890_A0A8J2EDM7_9DINO,223615_W6L6B0_9TRYP,2315210_A0A2R5G5Y2_9STRA,2652724_A0A913X2M4_EXADI,2654837_KAL0234583.1,27687_A0A8C4T6H1_ERPCA,27687_A0A8C4T8B2_ERPCA,28005_S9WFM2_9TRYP,2820187_XP_063677135.1,283909_R7T8V0_CAPTE,287889_A0A369S963_9METZ,2951_A0A1Q9E7Q9_SYMMI,2983908_Mvickermani_transcript07993.p1,2983909_Mspyraenae_transcript07350.p1,3038955_g2012.t1,3038956_g8193.t1,3055_Cre06.g262850_4532.1.p,3088_A0A383VVD5_TETOB,3126597_RETORTACARPxg6117,3141643_col16_17_NODE_9618_length_1148_cov_15.094884_g7990_i1.p1_ORF_type_complete_len_250,317549_A0A6S7GCD7_PARCT,3225_A0A8T0ITS6_CERPU,330153_A0A7J6M0H3_PERCH,342808_KAJ4462950.1,353153_Q4CXG3_TRYCC,353153_Q4DKC7_TRYCC,37360_A0A0G4ITP2_PLABS,37360_A0A0G4ITY7_PLABS,41045_A0A8K1C5U8_PYTOL,41880_A0A830HTR7_9CHLO,41880_A0A830HX28_9CHLO,429131_A0A061IY62_TRYRA,432359_V4Z530_TOXGV,461836_A0A0L0D7B3_THETB,46731_A0A3M6TMM6_POCDA,4787_A0A833S7W0_PHYIN,4787_A0A833SRU4_PHYIN,479712_W6L144_9TRYP,50429_A0A2B4SHI1_STYPI,508771_TGME49_283530-t26_1-p1,51298_A0A7J7WWW1_MYOMY,51637_A0AA88KCH0_NAELO,5660_A4HQE5_LEIBR,5664_LmjF.36.6250_mRNA-p1,5671_A4IC86_LEIIN,5689_LtaP36.6410,5698_A0A3R7KA22_TRYRA,5702_Tb427_100092300.1-p1,574566_I0YUP0_COCSC,5762_D2V6I8_NAEGR,5763_A0A6A5B361_NAEFO,578462_A0A0L0TCX0_ALLM3,5949_A0A078AFL9_STYLE,59799_A0A7G2C3G1_9TRYP,6087_XP_065659967.1,6087_XP_065669970.1,6087_XP_065669971.1,6105_A0A6P8HV02_ACTTE,645134_A0A0L0HSL1_SPIPD,67003_A0A1X0NLK7_9TRYP,69332_A0A388M5L0_CHABU,69332_A0A388MBN6_CHABU,7227_Q9VNG6_DROME,75058_A0A0S4JVK4_BODSA,7668_A0A7M7NP75_STRPU,7719_F6YU98_CIOIN,7739_A0A9J7HUC1_BRAFL,7753_XP_061410366.1,7753_XP_061410369.1,7753_XP_061425183.1,7888_XP_043919273.1,7897_H3A4F2_LATCH,7918_W5NK56_LEPOC,7955_Q503R5_DANRE,81824_A9V0Q3_MONBE,8364_Q4KML3_XENTR,83891_A0A422P2F5_9TRYP,85056_K2MBZ0_TRYCR,88036_D8QTJ5_SELML,88036_D8SBS0_SELML,9031_A0A8V0XC33_CHICK,905079_L1JBN1_GUITC,9258_A0A6I8NN89_ORNAN,946362_F2UIH4_SALR5,9606_RAB23_HUMAN,988480_A0A075APJ4_ROZAC,Asgardgroup_2876572_UJG44299.1"	"71"	"74"
"OG0000012"	"1257118_ACANB08379_t1"	""	""	"370355_A0A0A1UHB4_ENTIV,5660_A4HP46_LEIBR,5702_Tb427_100066600.1-p1,81824_A9VBF4_MONBE,85056_K2MZD4_TRYCR"	"10090_RAB23_MOUSE,10116_D3ZRM5_RAT,105231_A0A1Y1HYD2_KLENI,108607_MBAL_005490RA-p1,108607_MBAL_011815RA-p1,1169540_A0A0G4FHC7_VITBC,13397_XP_041044419.1,135588_KAH0804196.1,13616_F7FC02_MONDO,13818_A0A9D4V354_ADICA,13818_A0A9D4V3Z3_ADICA,1410381_A0A8J1ZMW1_9DINO,1416333_V5D1K6_TRYCR,1480154_A0A176WI81_MARPO,157538_A0A0N0DWH2_LEPPY,1746090_A0A9Q0LV43_ANAIG,1746091_KAJ3448431.1,1764295_A0A5B8N041_9CHLO,185431_Tb927.10.8560,1890364_A0A2P6NHW2_9EUKA,2202890_A0A8J2EDM7_9DINO,223615_W6L6B0_9TRYP,2315210_A0A2R5G5Y2_9STRA,2652724_A0A913X2M4_EXADI,2654837_KAL0234583.1,27687_A0A8C4T6H1_ERPCA,27687_A0A8C4T8B2_ERPCA,28005_S9WFM2_9TRYP,2820187_XP_063677135.1,283909_R7T8V0_CAPTE,287889_A0A369S963_9METZ,2951_A0A1Q9E7Q9_SYMMI,2983908_Mvickermani_transcript07993.p1,2983909_Mspyraenae_transcript07350.p1,3038955_g2012.t1,3038956_g8193.t1,3055_Cre06.g262850_4532.1.p,3088_A0A383VVD5_TETOB,3126597_RETORTACARPxg6117,3141643_col16_17_NODE_9618_length_1148_cov_15.094884_g7990_i1.p1_ORF_type_complete_len_250,317549_A0A6S7GCD7_PARCT,3225_A0A8T0ITS6_CERPU,330153_A0A7J6M0H3_PERCH,342808_KAJ4462950.1,353153_Q4CXG3_TRYCC,353153_Q4DKC7_TRYCC,37360_A0A0G4ITP2_PLABS,37360_A0A0G4ITY7_PLABS,41045_A0A8K1C5U8_PYTOL,41880_A0A830HTR7_9CHLO,41880_A0A830HX28_9CHLO,429131_A0A061IY62_TRYRA,432359_V4Z530_TOXGV,461836_A0A0L0D7B3_THETB,46731_A0A3M6TMM6_POCDA,4787_A0A833S7W0_PHYIN,4787_A0A833SRU4_PHYIN,479712_W6L144_9TRYP,50429_A0A2B4SHI1_STYPI,508771_TGME49_283530-t26_1-p1,51298_A0A7J7WWW1_MYOMY,51637_A0AA88KCH0_NAELO,5660_A4HQE5_LEIBR,5664_LmjF.36.6250_mRNA-p1,5671_A4IC86_LEIIN,5689_LtaP36.6410,5698_A0A3R7KA22_TRYRA,5702_Tb427_100092300.1-p1,574566_I0YUP0_COCSC,5762_D2V6I8_NAEGR,5763_A0A6A5B361_NAEFO,578462_A0A0L0TCX0_ALLM3,5949_A0A078AFL9_STYLE,59799_A0A7G2C3G1_9TRYP,6087_XP_065659967.1,6087_XP_065669970.1,6087_XP_065669971.1,6105_A0A6P8HV02_ACTTE,645134_A0A0L0HSL1_SPIPD,67003_A0A1X0NLK7_9TRYP,69332_A0A388M5L0_CHABU,69332_A0A388MBN6_CHABU,7227_Q9VNG6_DROME,75058_A0A0S4JVK4_BODSA,7668_A0A7M7NP75_STRPU,7719_F6YU98_CIOIN,7739_A0A9J7HUC1_BRAFL,7753_XP_061410366.1,7753_XP_061410369.1,7753_XP_061425183.1,7888_XP_043919273.1,7897_H3A4F2_LATCH,7918_W5NK56_LEPOC,7955_Q503R5_DANRE,81824_A9V0Q3_MONBE,8364_Q4KML3_XENTR,83891_A0A422P2F5_9TRYP,85056_K2MBZ0_TRYCR,88036_D8QTJ5_SELML,88036_D8SBS0_SELML,9031_A0A8V0XC33_CHICK,905079_L1JBN1_GUITC,9258_A0A6I8NN89_ORNAN,946362_F2UIH4_SALR5,9606_RAB23_HUMAN,988480_A0A075APJ4_ROZAC,Asgardgroup_2876572_UJG44299.1"	"71"	"74"
"OG0000012"	"1257118_ACANB06513_t1"	""	""	"370355_A0A0A1UHB4_ENTIV,5660_A4HP46_LEIBR,5702_Tb427_100066600.1-p1,81824_A9VBF4_MONBE,85056_K2MZD4_TRYCR"	"10090_RAB23_MOUSE,10116_D3ZRM5_RAT,105231_A0A1Y1HYD2_KLENI,108607_MBAL_005490RA-p1,108607_MBAL_011815RA-p1,1169540_A0A0G4FHC7_VITBC,13397_XP_041044419.1,135588_KAH0804196.1,13616_F7FC02_MONDO,13818_A0A9D4V354_ADICA,13818_A0A9D4V3Z3_ADICA,1410381_A0A8J1ZMW1_9DINO,1416333_V5D1K6_TRYCR,1480154_A0A176WI81_MARPO,157538_A0A0N0DWH2_LEPPY,1746090_A0A9Q0LV43_ANAIG,1746091_KAJ3448431.1,1764295_A0A5B8N041_9CHLO,185431_Tb927.10.8560,1890364_A0A2P6NHW2_9EUKA,2202890_A0A8J2EDM7_9DINO,223615_W6L6B0_9TRYP,2315210_A0A2R5G5Y2_9STRA,2652724_A0A913X2M4_EXADI,2654837_KAL0234583.1,27687_A0A8C4T6H1_ERPCA,27687_A0A8C4T8B2_ERPCA,28005_S9WFM2_9TRYP,2820187_XP_063677135.1,283909_R7T8V0_CAPTE,287889_A0A369S963_9METZ,2951_A0A1Q9E7Q9_SYMMI,2983908_Mvickermani_transcript07993.p1,2983909_Mspyraenae_transcript07350.p1,3038955_g2012.t1,3038956_g8193.t1,3055_Cre06.g262850_4532.1.p,3088_A0A383VVD5_TETOB,3126597_RETORTACARPxg6117,3141643_col16_17_NODE_9618_length_1148_cov_15.094884_g7990_i1.p1_ORF_type_complete_len_250,317549_A0A6S7GCD7_PARCT,3225_A0A8T0ITS6_CERPU,330153_A0A7J6M0H3_PERCH,342808_KAJ4462950.1,353153_Q4CXG3_TRYCC,353153_Q4DKC7_TRYCC,37360_A0A0G4ITP2_PLABS,37360_A0A0G4ITY7_PLABS,41045_A0A8K1C5U8_PYTOL,41880_A0A830HTR7_9CHLO,41880_A0A830HX28_9CHLO,429131_A0A061IY62_TRYRA,432359_V4Z530_TOXGV,461836_A0A0L0D7B3_THETB,46731_A0A3M6TMM6_POCDA,4787_A0A833S7W0_PHYIN,4787_A0A833SRU4_PHYIN,479712_W6L144_9TRYP,50429_A0A2B4SHI1_STYPI,508771_TGME49_283530-t26_1-p1,51298_A0A7J7WWW1_MYOMY,51637_A0AA88KCH0_NAELO,5660_A4HQE5_LEIBR,5664_LmjF.36.6250_mRNA-p1,5671_A4IC86_LEIIN,5689_LtaP36.6410,5698_A0A3R7KA22_TRYRA,5702_Tb427_100092300.1-p1,574566_I0YUP0_COCSC,5762_D2V6I8_NAEGR,5763_A0A6A5B361_NAEFO,578462_A0A0L0TCX0_ALLM3,5949_A0A078AFL9_STYLE,59799_A0A7G2C3G1_9TRYP,6087_XP_065659967.1,6087_XP_065669970.1,6087_XP_065669971.1,6105_A0A6P8HV02_ACTTE,645134_A0A0L0HSL1_SPIPD,67003_A0A1X0NLK7_9TRYP,69332_A0A388M5L0_CHABU,69332_A0A388MBN6_CHABU,7227_Q9VNG6_DROME,75058_A0A0S4JVK4_BODSA,7668_A0A7M7NP75_STRPU,7719_F6YU98_CIOIN,7739_A0A9J7HUC1_BRAFL,7753_XP_061410366.1,7753_XP_061410369.1,7753_XP_061425183.1,7888_XP_043919273.1,7897_H3A4F2_LATCH,7918_W5NK56_LEPOC,7955_Q503R5_DANRE,81824_A9V0Q3_MONBE,8364_Q4KML3_XENTR,83891_A0A422P2F5_9TRYP,85056_K2MBZ0_TRYCR,88036_D8QTJ5_SELML,88036_D8SBS0_SELML,9031_A0A8V0XC33_CHICK,905079_L1JBN1_GUITC,9258_A0A6I8NN89_ORNAN,946362_F2UIH4_SALR5,9606_RAB23_HUMAN,988480_A0A075APJ4_ROZAC,Asgardgroup_2876572_UJG44299.1"	"71"	"74"
"OG0000012"	"1257118_ACANB02960_t1"	""	""	"294381_B1N567_ENTH1,294381_C4M761_ENTH1,370354_XP_001733685.1,370354_XP_001733699.1,370354_XP_001740289.1,370355_A0A0A1TYI9_ENTIV,41668_EMO_006930,41668_EMO_067650"	"Asgardgroup_3126526_WXG46085.1"	"82"	"23"
